UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
2517,L49696,L,298.8,308.5,1736,29.0,31,0,0,0,0,0,0
4020,M18879,M,302.0,310.9,1558,45.3,193,0,0,0,0,0,0
4023,L51202,L,302.1,310.9,1666,30.7,203,0,0,0,0,0,0
4290,M19149,M,301.8,310.0,1781,23.9,198,0,0,0,0,0,0
3487,L50666,L,301.9,310.8,1650,29.8,94,0,0,0,0,0,0
1782,L48961,L,298.5,308.1,1662,28.6,48,0,0,0,0,0,0
1482,M16341,M,298.2,309.2,1332,60.2,147,0,0,0,0,0,0
8870,L56049,L,297.9,309.0,1528,37.5,54,0,0,0,0,0,0
598,H30011,H,297.6,309.6,1428,46.6,13,0,0,0,0,0,0
2843,L50022,L,300.3,309.3,1345,53.5,192,0,0,0,0,0,0
6015,H35428,H,300.8,310.8,1618,32.8,40,0,0,0,0,0,0
3571,H32984,H,301.8,310.6,1441,46.3,100,0,0,0,0,0,0
3822,L51001,L,302.3,310.9,1596,33.5,104,0,0,0,0,0,0
1161,H30574,H,297.0,307.7,1834,23.8,195,0,0,0,0,0,0
4699,L51878,L,303.4,311.6,1564,41.9,137,0,0,0,0,0,0
8152,L55331,L,299.5,310.7,1472,40.9,104,0,0,0,0,0,0
5954,M20813,M,300.7,310.9,1486,38.9,106,0,0,0,0,0,0
8865,M23724,M,298.0,309.1,1574,34.8,40,0,0,0,0,0,0
4908,M19767,M,303.6,312.5,1607,33.7,14,0,0,0,0,0,0
1702,L48881,L,298.0,307.7,1479,42.5,47,0,0,0,0,0,0
7987,L55166,L,301.1,312.3,1587,34.5,115,0,0,0,0,0,0
9887,L57066,L,298.8,309.6,1903,22.3,145,0,0,0,0,0,0
5670,M20529,M,302.2,311.5,1479,39.5,36,0,0,0,0,0,0
5041,H34454,H,304.1,313.2,1586,34.6,139,0,0,0,0,0,0
137,H29550,H,298.7,308.5,1420,45.7,143,0,0,0,0,0,0
8650,L55829,L,297.4,308.4,1328,61.8,98,0,0,0,0,0,0
3969,M18828,M,302.3,311.4,1418,41.3,62,0,0,0,0,0,0
7974,L55153,L,301.1,312.3,1682,29.7,83,0,0,0,0,0,0
9767,H39180,H,298.6,309.6,1449,42.5,16,0,0,0,0,0,0
3257,L50436,L,301.1,309.8,1519,39.6,167,0,0,0,0,0,0
556,M15415,M,297.4,309.4,1539,42.2,134,0,0,0,0,0,0
5430,L52609,L,302.8,312.4,1590,34.4,64,0,0,0,0,0,0
7226,M22085,M,299.8,309.7,1910,21.8,141,0,0,0,0,0,0
5179,H34592,H,304.0,313.2,1517,43.1,96,0,0,0,0,0,0
824,M15683,M,296.6,307.5,1482,39.9,153,0,0,0,0,0,0
5058,L52237,L,303.8,312.9,1367,49.9,192,0,0,0,0,0,0
2794,L49973,L,300.3,309.6,1597,31.8,73,0,0,0,0,0,0
5870,L53049,L,301.5,311.1,2076,18.7,103,0,0,0,0,0,0
7424,L54603,L,300.0,311.3,1407,47.3,208,0,0,0,0,0,0
3700,L50879,L,302.2,311.2,1649,33.2,9,0,0,0,0,0,0
9372,L56551,L,297.7,308.4,1289,51.3,82,0,0,0,0,0,0
87,H29500,H,299.0,309.0,1436,43.9,20,0,0,0,0,0,0
7278,L54457,L,300.1,310.2,1475,54.2,53,0,0,0,0,0,0
6539,L53718,L,301.4,310.7,1487,44.6,88,0,0,0,0,0,0
7811,L54990,L,300.1,311.5,2218,17.0,123,0,0,0,0,0,0
7164,M22023,M,300.1,310.1,1501,39.3,195,0,0,0,0,0,0
3258,L50437,L,301.2,309.9,1984,19.7,169,0,0,0,0,0,0
8778,H38191,H,297.5,308.6,1481,38.8,14,0,0,0,0,0,0
688,M15547,M,297.7,309.0,1531,42.4,38,0,0,0,0,0,0
3701,L50880,L,302.1,311.2,1447,50.3,11,0,0,0,0,0,0
2603,L49782,L,299.4,309.2,1427,41.5,29,0,0,0,0,0,0
4949,M19808,M,303.8,312.7,1500,41.7,125,0,0,0,0,0,0
1273,H30686,H,298.0,309.4,1562,38.1,58,0,0,0,0,0,0
9582,L56761,L,299.4,310.6,1418,53.1,10,0,0,0,0,0,0
7057,M21916,M,300.8,310.5,1409,50.6,141,0,0,0,0,0,0
2370,M17229,M,299.2,308.4,1856,22.7,86,0,0,0,0,0,0
9034,L56213,L,297.4,308.2,1386,41.0,35,0,0,0,0,0,0
6438,L53617,L,300.4,310.0,1282,66.1,40,0,0,0,0,0,0
7586,L54765,L,300.4,311.1,1397,50.8,189,0,0,0,0,0,0
4089,L51268,L,301.9,310.5,1477,42.4,128,0,0,0,0,0,0
6886,L54065,L,300.8,311.2,1397,48.7,111,0,0,0,0,0,0
7166,L54345,L,300.2,310.1,1392,47.9,201,0,0,0,0,0,0
2173,L49352,L,299.5,309.2,1816,23.0,15,0,0,0,0,0,0
9195,L56374,L,297.9,308.9,1393,40.6,45,0,0,0,0,0,0
1584,L48763,L,298.2,308.4,1310,61.0,189,1,0,0,0,1,0
5097,H34510,H,304.2,313.5,1627,32.2,91,0,0,0,0,0,0
5875,M20734,M,301.5,311.1,1660,33.8,115,0,0,0,0,0,0
922,H30335,H,295.5,305.9,1593,37.2,197,0,0,0,0,0,0
6203,L53382,L,301.0,310.9,1296,54.9,69,0,0,0,0,0,0
5754,L52933,L,302.2,311.6,1416,54.1,48,0,0,0,0,0,0
6841,L54020,L,301.1,311.1,1799,21.7,206,0,0,0,0,0,0
554,M15413,M,297.4,309.3,1564,36.0,126,0,0,0,0,0,0
933,L48112,L,295.6,306.0,1363,50.0,14,0,0,0,0,0,0
8036,L55215,L,300.7,311.7,1910,19.7,13,0,0,0,0,0,0
4549,L51728,L,302.6,310.5,1511,37.2,197,0,0,0,0,0,0
6328,L53507,L,300.6,310.0,1425,49.5,174,0,0,0,0,0,0
9964,L57143,L,298.3,307.9,1435,39.9,143,0,0,0,0,0,0
7880,M22739,M,300.8,312.3,1535,40.3,71,0,0,0,0,0,0
293,L47472,L,298.1,308.4,1335,40.2,109,0,0,0,0,0,0
4619,M19478,M,303.0,311.3,1335,53.6,164,1,0,1,0,0,0
8030,M22889,M,300.6,311.9,1629,35.3,0,0,0,0,0,0,0
6745,M21604,M,301.7,311.0,1298,58.1,168,0,0,0,0,0,0
1830,L49009,L,297.8,307.2,1880,23.0,176,0,0,0,0,0,0
4554,L51733,L,302.6,310.5,1461,45.4,0,0,0,0,0,0,0
3516,M18375,M,301.9,311.1,1605,40.0,179,0,0,0,0,0,0
8888,L56067,L,297.8,308.9,1530,37.6,106,0,0,0,0,0,0
202,L47381,L,298.3,308.5,1575,41.2,105,0,0,0,0,0,0
2063,M16922,M,299.7,309.6,1477,42.7,163,0,0,0,0,0,0
5155,L52334,L,304.2,313.4,1568,37.6,25,0,0,0,0,0,0
3917,L51096,L,302.6,311.6,1453,37.0,135,0,0,0,0,0,0
6810,L53989,L,300.9,310.8,1490,38.1,125,0,0,0,0,0,0
9986,H39399,H,298.7,308.5,1572,35.6,202,0,0,0,0,0,0
6348,L53527,L,300.2,309.7,1421,44.6,17,0,0,0,0,0,0
268,L47447,L,297.9,308.0,1954,21.1,42,0,0,0,0,0,0
3613,L50792,L,301.7,310.8,1622,37.8,0,0,0,0,0,0,0
4697,L51876,L,303.4,311.6,1449,41.7,132,0,0,0,0,0,0
2275,L49454,L,299.3,308.6,1520,33.7,76,0,0,0,0,0,0
3030,L50209,L,300.4,309.5,1525,51.3,4,0,0,0,0,0,0
8569,L55748,L,297.9,308.6,1691,29.6,116,0,0,0,0,0,0
2057,L49236,L,299.5,309.3,1333,54.1,147,0,0,0,0,0,0
5196,L52375,L,303.9,313.0,1551,36.8,140,0,0,0,0,0,0
7051,L54230,L,300.6,310.4,1457,47.7,120,0,0,0,0,0,0
8527,L55706,L,298.3,309.3,1401,51.9,14,0,0,0,0,0,0
3909,L51088,L,302.3,311.2,1633,36.4,114,0,0,0,0,0,0
4988,M19847,M,303.7,313.0,1303,54.4,2,0,0,0,0,0,0
2333,L49512,L,299.2,308.5,1378,50.4,220,1,0,0,0,1,0
379,L47558,L,297.3,308.2,1754,29.4,123,0,0,0,0,0,0
3007,L50186,L,300.4,309.7,1488,35.7,177,0,0,0,0,0,0
9726,M24585,M,298.7,309.7,1629,27.9,136,0,0,0,0,0,0
1729,L48908,L,298.3,307.7,1465,49.4,109,0,0,0,0,0,0
2454,L49633,L,299.0,308.6,1648,30.8,98,0,0,0,0,0,0
8303,L55482,L,298.7,310.1,1641,31.1,49,0,0,0,0,0,0
1829,L49008,L,297.8,307.2,1351,56.3,174,0,0,0,0,0,0
3133,L50312,L,300.1,309.5,1557,40.6,59,0,0,0,0,0,0
6618,L53797,L,301.6,310.6,1321,60.8,73,0,0,0,0,0,0
714,L47893,L,297.4,308.6,1439,46.4,114,0,0,0,0,0,0
8923,L56102,L,297.1,308.2,1399,42.6,194,0,0,0,0,0,0
3018,L50197,L,300.5,309.8,1305,51.7,202,0,0,0,0,0,0
6816,L53995,L,300.9,310.7,1427,44.1,141,0,0,0,0,0,0
1010,M15869,M,296.2,307.2,1385,44.0,5,0,0,0,0,0,0
3554,M18413,M,301.8,310.8,1618,37.8,59,0,0,0,0,0,0
9096,L56275,L,297.3,308.1,1458,45.7,202,0,0,0,0,0,0
693,L47872,L,297.7,309.1,1479,42.1,58,0,0,0,0,0,0
5841,M20700,M,301.3,311.1,1581,30.9,31,0,0,0,0,0,0
8810,L55989,L,297.3,308.5,1503,43.3,90,0,0,0,0,0,0
8609,L55788,L,297.4,308.4,1369,50.6,220,1,0,0,0,1,0
4228,L51407,L,302.2,310.8,1383,46.9,45,0,0,0,0,0,0
616,L47795,L,298.1,309.9,1642,30.4,58,0,0,0,0,0,0
7528,L54707,L,300.1,311.3,1470,45.2,40,0,0,0,0,0,0
2913,L50092,L,300.7,309.6,1661,30.3,129,0,0,0,0,0,0
6920,L54099,L,301.0,311.5,1444,39.8,197,0,0,0,0,0,0
5192,L52371,L,304.0,313.2,1416,46.0,128,0,0,0,0,0,0
2115,H31528,H,299.4,309.1,1373,44.1,81,0,0,0,0,0,0
9405,L56584,L,297.7,308.2,2007,19.3,181,0,0,0,0,0,0
5766,L52945,L,301.7,311.3,1708,30.5,77,0,0,0,0,0,0
2791,L49970,L,300.4,309.6,1356,45.9,64,0,0,0,0,0,0
1165,L48344,L,297.1,308.1,1754,30.3,206,0,0,0,0,0,0
5922,L53101,L,300.5,310.3,1336,57.1,29,0,0,0,0,0,0
3960,M18819,M,302.2,311.4,1538,37.4,37,0,0,0,0,0,0
8428,L55607,L,299.1,310.4,1505,46.1,176,0,0,0,0,0,0
4888,L52067,L,303.7,312.5,1481,33.3,182,0,0,0,0,0,0
4223,M19082,M,302.0,310.6,1535,38.6,34,0,0,0,0,0,0
3634,M18493,M,302.2,311.3,1521,40.6,52,0,0,0,0,0,0
6884,L54063,L,300.9,311.3,1953,19.4,107,0,0,0,0,0,0
9128,L56307,L,297.4,308.5,1761,27.2,76,0,0,0,0,0,0
6122,L53301,L,300.9,311.1,1457,37.4,96,0,0,0,0,0,0
5178,H34591,H,304.0,313.1,1388,53.2,91,0,0,0,0,0,0
2599,L49778,L,299.1,308.8,1320,67.5,20,1,0,0,1,0,0
7794,L54973,L,300.1,311.5,1434,40.8,80,0,0,0,0,0,0
2926,M17785,M,300.7,309.6,1388,51.1,160,0,0,0,0,0,0
6957,M21816,M,300.8,311.2,1434,39.1,82,0,0,0,0,0,0
5465,M20324,M,302.9,312.4,1659,33.1,152,0,0,0,0,0,0
2504,L49683,L,299.2,309.0,1408,47.2,0,0,0,0,0,0,0
5327,M20186,M,303.5,312.7,1420,49.1,42,0,0,0,0,0,0
75,L47254,L,298.9,309.0,1601,32.3,202,0,0,0,0,0,0
2667,H32080,H,299.7,309.2,1691,27.7,203,0,0,0,0,0,0
6861,L54040,L,301.1,311.2,1910,20.2,41,0,0,0,0,0,0
5659,M20518,M,302.2,311.4,1372,55.1,9,0,0,0,0,0,0
3308,M18167,M,301.4,310.5,1563,39.9,83,0,0,0,0,0,0
5544,L52723,L,302.4,311.8,1255,59.0,138,0,0,0,0,0,0
8935,L56114,L,297.3,308.2,1601,35.7,9,0,0,0,0,0,0
5420,L52599,L,302.6,312.3,1321,53.4,42,0,0,0,0,0,0
7815,L54994,L,300.0,311.4,1927,24.6,132,0,0,0,0,0,0
4540,L51719,L,302.5,310.3,1592,32.6,174,0,0,0,0,0,0
3669,L50848,L,302.3,311.7,1510,38.7,141,0,0,0,0,0,0
6804,M21663,M,301.1,310.7,1367,43.4,111,0,0,0,0,0,0
93,M14952,M,298.9,308.9,1727,27.1,37,0,0,0,0,0,0
434,M15293,M,297.6,308.5,1848,23.7,37,0,0,0,0,0,0
5671,L52850,L,302.2,311.5,1424,45.2,39,0,0,0,0,0,0
9278,L56457,L,298.2,308.7,1447,48.4,51,0,0,0,0,0,0
914,L48093,L,295.5,306.0,1621,29.5,176,0,0,0,0,0,0
5496,H34909,H,302.9,312.5,1357,55.0,12,0,0,0,0,0,1
9898,L57077,L,298.8,309.3,1357,47.1,176,0,0,0,0,0,0
200,L47379,L,298.4,308.6,1433,47.1,101,0,0,0,0,0,0
1878,M16737,M,298.2,307.8,1566,33.8,100,0,0,0,0,0,0
7946,L55125,L,300.8,311.7,1655,32.2,12,0,0,0,0,0,0
2641,M17500,M,299.9,309.5,1372,56.2,133,0,0,0,0,0,0
1756,L48935,L,298.0,307.3,1424,46.5,185,0,0,0,0,0,0
9477,M24336,M,298.8,309.6,1692,31.9,167,0,0,0,0,0,0
6987,L54166,L,300.7,311.1,1688,30.7,161,0,0,0,0,0,0
5366,L52545,L,303.1,312.6,1548,36.4,150,0,0,0,0,0,0
9568,L56747,L,299.8,311.1,1412,42.5,181,0,0,0,0,0,0
3757,L50936,L,302.3,311.1,1546,33.1,156,0,0,0,0,0,0
3709,L50888,L,302.1,311.4,1549,44.6,31,0,0,0,0,0,0
7203,L54382,L,300.0,309.7,1326,61.9,80,0,0,0,0,0,0
2448,L49627,L,299.3,308.7,1408,48.7,85,0,0,0,0,0,0
6247,H35660,H,300.8,310.3,1457,46.8,182,0,0,0,0,0,0
3791,L50970,L,302.3,310.9,1412,48.9,28,0,0,0,0,0,0
5434,L52613,L,302.9,312.5,1550,45.5,72,0,0,0,0,0,0
144,H29557,H,298.6,308.4,1407,50.5,164,0,0,0,0,0,0
9375,M24234,M,297.8,308.5,1466,44.7,88,0,0,0,0,0,0
7188,L54367,L,300.4,310.5,1402,54.3,44,0,0,0,0,0,0
8317,L55496,L,298.8,309.8,1463,40.0,90,0,0,0,0,0,0
1739,H31152,H,298.4,307.9,1948,21.4,136,0,0,0,0,0,0
2343,M17202,M,299.2,308.2,1674,28.2,14,0,0,0,0,0,0
7700,M22559,M,300.7,311.5,1441,40.6,33,0,0,0,0,0,0
7708,H37121,H,300.5,311.4,1679,27.5,59,0,0,0,0,0,0
7802,L54981,L,300.0,311.4,1383,49.6,101,0,0,0,0,0,0
1053,L48232,L,296.7,307.7,1927,23.9,112,0,0,0,0,0,0
4829,L52008,L,303.5,311.9,1515,39.2,24,0,0,0,0,0,0
7370,M22229,M,299.6,310.1,1646,29.6,73,0,0,0,0,0,0
4934,H34347,H,303.4,312.2,1554,36.8,85,0,0,0,0,0,0
5973,L53152,L,300.5,310.8,1445,46.6,155,0,0,0,0,0,0
7028,L54207,L,300.6,310.6,1508,34.8,62,0,0,0,0,0,0
6057,L53236,L,300.8,310.8,1634,29.2,149,0,0,0,0,0,0
2408,M17267,M,299.1,308.6,1499,45.1,185,0,0,0,0,0,0
4027,M18886,M,302.1,311.0,1574,34.1,215,0,0,0,0,0,0
2790,H32203,H,300.3,309.5,1438,44.0,59,0,0,0,0,0,0
1569,L48748,L,298.2,308.2,1407,47.1,153,0,0,0,0,0,0
6149,L53328,L,301.1,311.2,1564,37.0,165,0,0,0,0,0,0
1151,L48330,L,297.1,307.9,1456,50.0,166,0,0,0,0,0,0
7180,L54359,L,300.2,310.1,1523,42.3,25,0,0,0,0,0,0
2396,M17255,M,299.2,308.5,1742,28.9,150,0,0,0,0,0,0
8145,M23004,M,299.7,311.0,1506,42.7,85,0,0,0,0,0,0
6131,L53310,L,301.0,310.9,1473,44.2,116,0,0,0,0,0,0
3774,M18633,M,302.4,311.1,1887,22.4,197,0,0,0,0,0,0
9652,M24511,M,299.1,310.0,1580,36.0,195,0,0,0,0,0,0
9011,L56190,L,297.2,307.9,1441,40.0,195,0,0,0,0,0,0
4566,H33979,H,302.7,310.8,1275,55.0,25,1,0,1,0,0,0
881,M15740,M,295.8,306.3,1235,76.2,89,1,0,0,1,0,0
2905,L50084,L,300.6,309.4,2496,13.5,111,0,0,0,0,0,0
7150,L54329,L,300.2,309.8,1506,41.8,161,0,0,0,0,0,0
1170,L48349,L,297.0,308.1,1355,43.7,217,0,0,0,0,0,0
4395,L51574,L,302.2,310.0,1483,48.7,20,0,0,0,0,0,0
5523,L52702,L,302.6,311.9,1453,39.1,84,0,0,0,0,0,0
1153,L48332,L,297.1,307.9,1507,38.3,170,0,0,0,0,0,0
3648,L50827,L,302.2,311.5,1427,43.8,88,0,0,0,0,0,0
5433,L52612,L,302.8,312.4,1392,46.2,70,0,0,0,0,0,0
7386,M22245,M,299.8,310.5,1375,53.9,110,0,0,0,0,0,0
1530,L48709,L,298.1,309.0,1557,36.0,56,0,0,0,0,0,0
3138,L50317,L,300.4,309.9,1567,36.5,72,0,0,0,0,0,0
3808,M18667,M,302.3,311.0,1546,35.5,70,0,0,0,0,0,0
3691,L50870,L,302.1,311.3,1477,43.6,196,0,0,0,0,0,0
2651,L49830,L,299.9,309.6,1280,59.3,163,0,0,0,0,0,0
5148,L52327,L,304.4,313.6,1569,38.4,11,0,0,0,0,0,0
7327,M22186,M,299.9,310.5,1335,52.9,180,0,0,0,0,0,0
5306,H34719,H,303.9,313.2,1680,29.1,201,0,0,0,0,0,0
2325,L49504,L,299.3,308.8,1636,29.9,201,0,0,0,0,0,0
4022,H33435,H,302.1,310.9,1452,42.5,198,0,0,0,0,0,0
5418,L52597,L,302.6,312.4,1386,45.8,38,0,0,0,0,0,0
2313,M17172,M,299.1,308.6,1441,36.2,169,0,0,0,0,0,0
5939,L53118,L,300.5,310.4,1702,33.1,71,0,0,0,0,0,0
7134,M21993,M,300.5,309.9,1552,41.3,116,0,0,0,0,0,0
3419,H32832,H,301.6,310.6,1555,40.4,139,0,0,0,0,0,0
678,L47857,L,297.9,309.2,1478,39.7,10,0,0,0,0,0,0
1832,M16691,M,297.8,307.3,1315,54.0,180,0,0,0,0,0,0
410,L47589,L,297.4,308.6,1459,41.3,196,0,0,0,0,0,0
8532,L55711,L,298.6,309.3,1449,46.5,26,0,0,0,0,0,0
5948,M20807,M,300.7,310.8,1465,45.2,92,0,0,0,0,0,0
203,M15062,M,298.4,308.5,1636,35.7,107,0,0,0,0,0,0
7702,H37115,H,300.8,311.7,1468,38.7,39,0,0,0,0,0,0
2767,M17626,M,299.9,309.4,1889,26.0,6,0,0,0,0,0,0
8814,L55993,L,297.1,308.4,1693,29.5,100,0,0,0,0,0,0
6968,M21827,M,300.8,311.2,1365,51.7,111,0,0,0,0,0,0
5925,L53104,L,300.3,310.2,1369,48.8,36,0,0,0,0,0,0
5926,M20785,M,300.2,310.1,1619,31.3,38,0,0,0,0,0,0
7998,M22857,M,301.0,312.2,2710,9.7,143,1,0,0,1,0,0
1985,M16844,M,298.0,307.5,1387,45.5,166,0,0,0,0,0,0
4258,M19117,M,302.6,311.0,1589,39.0,122,0,0,0,0,0,0
6313,M21172,M,300.9,310.2,1533,38.1,137,0,0,0,0,0,0
8061,H37474,H,300.2,311.5,1426,44.3,73,0,0,0,0,0,0
4348,H33761,H,301.9,309.8,1724,27.5,126,0,0,0,0,0,0
9644,L56823,L,299.4,310.4,1509,40.6,175,0,0,0,0,0,0
1369,H30782,H,298.8,310.3,1708,27.1,78,0,0,0,0,0,0
3394,L50573,L,301.5,310.6,1490,48.1,81,0,0,0,0,0,0
2624,M17483,M,299.6,309.4,1283,62.1,83,0,0,0,0,0,0
2626,L49805,L,299.7,309.4,1399,39.9,91,0,0,0,0,0,0
5301,M20160,M,303.8,313.2,1710,26.5,190,0,0,0,0,0,0
706,L47885,L,297.7,309.0,1507,38.2,94,0,0,0,0,0,0
4435,L51614,L,302.4,310.1,1556,32.9,132,0,0,0,0,0,0
7578,L54757,L,300.4,311.2,1530,32.0,169,0,0,0,0,0,0
4785,L51964,L,303.9,312.6,1642,32.3,127,0,0,0,0,0,0
5652,M20511,M,302.5,312.0,1447,45.7,210,0,0,0,0,0,0
4792,M19651,M,303.7,312.7,1469,48.5,147,0,0,0,0,0,0
9498,H38911,H,299.1,309.9,1443,40.3,0,0,0,0,0,0,0
2937,M17796,M,300.9,309.7,1394,48.8,192,0,0,0,0,0,0
6565,L53744,L,301.4,310.6,1557,38.2,157,0,0,0,0,0,0
1503,L48682,L,298.0,308.7,1462,48.2,204,0,0,0,0,0,0
5617,L52796,L,303.0,312.3,1480,41.4,125,0,0,0,0,0,0
2160,M17019,M,299.5,309.0,1602,31.3,210,0,0,0,0,0,0
2503,L49682,L,299.2,309.0,1515,48.9,228,1,0,0,0,1,0
5501,L52680,L,302.7,312.1,1601,35.2,31,0,0,0,0,0,0
7615,L54794,L,300.5,311.4,1432,47.5,51,0,0,0,0,0,0
3695,M18554,M,302.1,311.3,1511,45.0,204,0,0,0,0,0,0
9650,H39063,H,299.1,310.0,1657,33.1,187,0,0,0,0,0,0
385,L47564,L,297.5,308.5,1712,26.8,136,0,0,0,0,0,0
2690,L49869,L,300.0,309.5,1641,30.1,35,0,0,0,0,0,0
8612,L55791,L,297.4,308.3,1472,45.5,2,0,0,0,0,0,0
7414,M22273,M,300.1,311.1,1616,35.2,183,0,0,0,0,0,0
1089,M15948,M,296.9,307.8,1392,43.9,0,0,0,0,0,0,0
4272,L51451,L,302.6,310.8,1470,41.2,156,0,0,0,0,0,0
1820,M16679,M,298.1,307.6,2066,19.2,150,0,0,0,0,0,0
4686,M19545,M,303.6,311.8,1627,30.8,104,0,0,0,0,0,0
7588,L54767,L,300.4,311.1,1405,54.1,193,0,0,0,0,0,0
86,M14945,M,299.0,309.0,1804,26.8,17,0,0,0,0,0,0
3593,H33006,H,301.6,310.4,1369,45.4,156,0,0,0,0,0,0
311,H29724,H,298.0,308.6,1526,41.8,160,0,0,0,0,0,0
8263,L55442,L,299.1,310.6,1921,23.9,158,0,0,0,0,0,0
9675,L56854,L,299.1,310.2,1695,29.6,8,0,0,0,0,0,0
3798,L50977,L,302.1,310.8,1622,36.8,45,0,0,0,0,0,0
7408,H36821,H,299.8,310.9,1427,47.2,168,0,0,0,0,0,0
2495,L49674,L,299.1,308.8,1329,53.6,207,1,0,0,0,1,0
7554,L54733,L,300.3,311.3,1505,39.6,107,0,0,0,0,0,0
7619,M22478,M,300.5,311.4,1312,51.4,60,0,0,0,0,0,0
9347,M24206,M,298.2,308.8,1626,40.4,20,0,0,0,0,0,0
5767,M20626,M,301.7,311.2,1413,42.6,79,0,0,0,0,0,0
2884,L50063,L,300.6,309.5,1437,40.0,55,0,0,0,0,0,0
8186,L55365,L,299.7,311.1,1554,41.0,192,0,0,0,0,0,0
2177,M17036,M,299.6,309.3,1387,48.3,25,0,0,0,0,0,0
9990,M24849,M,298.8,308.5,1577,33.2,0,0,0,0,0,0,0
2247,L49426,L,299.3,308.4,1406,47.4,3,0,0,0,0,0,0
4704,M19563,M,303.6,311.8,1432,42.5,150,0,0,0,0,0,0
3454,L50633,L,301.5,310.4,1425,54.4,7,0,0,0,0,0,0
4107,L51286,L,301.9,310.5,1425,51.1,173,0,0,0,0,0,0
1879,M16738,M,298.1,307.7,1424,47.7,103,0,0,0,0,0,0
1634,L48813,L,297.9,307.9,1476,45.2,91,0,0,0,0,0,0
2259,L49438,L,299.1,308.2,1319,60.3,36,0,0,0,0,0,0
456,L47635,L,297.4,308.7,1429,57.4,96,0,0,0,0,0,0
559,L47738,L,297.5,309.4,1650,34.6,142,0,0,0,0,0,0
1502,M16361,M,298.0,308.7,1436,48.2,201,0,0,0,0,0,0
8648,L55827,L,297.5,308.5,1530,38.5,93,0,0,0,0,0,0
3374,L50553,L,301.4,310.7,1568,35.2,23,0,0,0,0,0,0
2130,H31543,H,299.4,309.0,1607,33.7,130,0,0,0,0,0,0
8944,M23803,M,297.3,308.4,1449,44.4,34,0,0,0,0,0,0
9906,M24765,M,298.7,309.1,1423,49.5,200,0,0,0,0,0,0
3252,L50431,L,301.1,309.6,1501,36.1,156,0,0,0,0,0,0
805,M15664,M,296.9,307.8,1544,37.6,109,0,0,0,0,0,0
4055,M18914,M,301.9,310.9,1456,43.6,45,0,0,0,0,0,0
7747,M22606,M,300.4,311.7,1508,45.4,164,0,0,0,0,0,0
6207,M21066,M,300.8,310.6,1669,28.4,79,0,0,0,0,0,0
2971,M17830,M,300.6,309.4,1452,39.4,78,0,0,0,0,0,0
592,H30005,H,297.5,309.3,1525,41.7,235,0,0,0,0,0,0
7129,L54308,L,300.6,310.0,1511,36.9,105,0,0,0,0,0,0
5669,M20528,M,302.2,311.4,1432,45.3,33,0,0,0,0,0,0
4281,L51460,L,302.1,310.1,1753,28.9,176,0,0,0,0,0,0
7132,M21991,M,300.5,309.8,1410,44.4,111,0,0,0,0,0,0
5303,L52482,L,303.9,313.1,1491,37.2,195,0,0,0,0,0,0
6041,M20900,M,300.7,311.1,1438,46.6,103,0,0,0,0,0,0
9972,H39385,H,298.5,308.2,1563,44.6,163,0,0,0,0,0,0
3867,L51046,L,302.6,311.6,1311,53.2,0,0,0,0,0,0,0
7052,L54231,L,300.6,310.4,1556,37.7,122,0,0,0,0,0,0
6570,M21429,M,301.4,310.7,1375,42.0,168,0,0,0,0,0,0
19,H29432,H,298.8,309.2,1306,54.5,50,0,0,0,0,0,0
291,L47470,L,298.1,308.4,1438,45.6,105,0,0,0,0,0,0
4553,M19412,M,302.7,310.5,1880,22.7,207,0,0,0,0,0,0
4627,L51806,L,303.0,311.2,1664,29.8,186,0,0,0,0,0,0
4450,M19309,M,302.4,310.3,1378,54.3,165,1,0,1,0,0,0
4343,M19202,M,301.7,309.8,1284,68.2,111,1,0,1,1,0,0
3014,L50193,L,300.5,309.6,1390,48.4,194,0,0,0,0,0,0
8485,L55664,L,298.4,309.5,1397,50.3,110,0,0,0,0,0,0
3035,H32448,H,300.6,309.7,1470,43.8,18,0,0,0,0,0,0
812,L47991,L,296.8,307.6,1588,37.6,126,0,0,0,0,0,0
4772,M19631,M,303.6,311.9,1617,36.0,95,0,0,0,0,0,0
8749,L55928,L,297.3,308.5,1384,39.6,144,0,0,0,0,0,0
458,L47637,L,297.4,308.6,1276,53.6,103,0,0,0,0,0,0
9068,L56247,L,297.1,308.2,1351,56.6,126,0,0,0,0,0,0
1647,M16506,M,297.9,307.7,1527,42.8,125,0,0,0,0,0,0
6276,L53455,L,301.3,310.8,1628,32.2,43,0,0,0,0,0,0
6156,L53335,L,301.0,311.0,1634,31.2,182,0,0,0,0,0,0
1395,L48574,L,299.1,310.4,1527,44.0,149,0,0,0,0,0,0
9160,M24019,M,297.5,308.6,1510,35.5,155,0,0,0,0,0,0
7718,L54897,L,300.5,311.6,1365,53.0,85,0,0,0,0,0,0
2947,M17806,M,300.7,309.5,1622,30.5,14,0,0,0,0,0,0
1020,L48199,L,296.3,307.3,1398,52.7,31,0,0,0,0,0,0
1799,M16658,M,298.0,307.5,1431,52.9,92,0,0,0,0,0,0
428,M15287,M,297.5,308.5,1496,42.2,22,0,0,0,0,0,0
6388,M21247,M,300.2,309.8,1487,39.2,122,0,0,0,0,0,0
