UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
6989,L54168,L,300.7,311.1,1478,46.8,165,0,0,0,0,0,0
3465,L50644,L,301.7,310.6,1303,59.7,42,0,0,0,0,0,0
4215,L51394,L,301.9,310.6,1573,36.6,15,0,0,0,0,0,0
4184,L51363,L,302.3,310.7,1402,50.9,157,0,0,0,0,0,0
8388,L55567,L,298.8,309.9,1351,47.2,73,0,0,0,0,0,0
2273,M17132,M,299.3,308.6,1448,52.1,71,0,0,0,0,0,0
5082,M19941,M,304.1,313.3,1494,39.0,49,0,0,0,0,0,0
3522,L50701,L,301.9,311.0,1541,38.9,193,0,0,0,0,0,0
9054,M23913,M,297.4,308.5,1638,32.2,84,0,0,0,0,0,0
8144,L55323,L,299.7,310.9,1477,40.4,83,0,0,0,0,0,0
2346,L49525,L,299.2,308.4,1475,38.7,22,0,0,0,0,0,0
4581,L51760,L,303.0,311.2,1494,37.0,67,0,0,0,0,0,0
3563,L50742,L,301.7,310.6,1471,43.8,80,0,0,0,0,0,0
5749,M20608,M,302.2,311.7,1576,34.0,28,0,0,0,0,0,0
9571,L56750,L,299.7,310.9,1384,48.2,188,0,0,0,0,0,0
2824,M17683,M,300.3,309.5,1320,62.2,142,0,0,0,0,0,0
3680,L50859,L,302.2,311.5,1725,34.0,170,0,0,0,0,0,0
9727,L56906,L,298.8,309.8,1557,37.2,139,0,0,0,0,0,0
9363,M24222,M,298.0,308.5,1682,33.0,58,0,0,0,0,0,0
3914,M18773,M,302.4,311.4,1675,29.6,128,0,0,0,0,0,0
2968,L50147,L,300.6,309.4,1369,51.6,71,0,0,0,0,0,0
7831,H37244,H,299.9,311.2,1495,35.8,175,0,0,0,0,0,0
3488,M18347,M,301.8,310.8,1508,38.8,96,0,0,0,0,0,0
1953,L49132,L,298.0,307.8,1266,60.5,81,0,0,0,0,0,0
6999,M21858,M,300.6,310.7,1388,42.9,190,0,0,0,0,0,0
2683,M17542,M,299.9,309.6,1364,44.4,20,0,0,0,0,0,0
7648,L54827,L,300.4,311.4,1728,31.7,133,0,0,0,0,0,0
3045,L50224,L,300.2,309.4,1981,21.4,44,0,0,0,0,0,0
2644,M17503,M,299.8,309.4,1401,48.1,143,0,0,0,0,0,0
756,H30169,H,296.8,308.1,1492,43.7,222,0,0,0,0,0,0
4580,L51759,L,303.0,311.2,1374,48.2,65,1,0,1,0,0,0
6425,M21284,M,300.3,310.0,1409,43.2,9,0,0,0,0,0,0
7590,L54769,L,300.4,311.0,1802,26.0,197,0,0,0,0,0,0
1001,L48180,L,296.3,307.1,1654,29.6,188,0,0,0,0,0,0
9693,M24552,M,299.0,310.0,1667,30.0,53,0,0,0,0,0,0
5405,H34818,H,302.8,312.5,1422,46.1,4,0,0,0,0,0,0
5627,H35040,H,302.7,312.1,1603,32.5,148,0,0,0,0,0,0
3897,M18756,M,302.2,311.2,1627,33.2,74,0,0,0,0,0,0
3427,L50606,L,301.5,310.5,1380,48.7,160,0,0,0,0,0,0
1929,L49108,L,298.0,307.8,1623,29.9,24,0,0,0,0,0,0
8836,H38249,H,297.4,308.8,1324,53.5,169,0,0,0,0,0,0
8477,L55656,L,298.5,309.6,1585,32.2,89,0,0,0,0,0,0
3248,M18107,M,301.0,309.8,1594,31.1,143,0,0,0,0,0,0
1034,H30447,H,296.4,307.5,1556,38.0,62,0,0,0,0,0,0
7373,L54552,L,299.6,310.2,1473,42.7,81,0,0,0,0,0,0
613,L47792,L,298.1,309.9,1563,32.8,51,0,0,0,0,0,0
400,L47579,L,297.4,308.4,1392,49.7,174,0,0,0,0,0,0
327,L47506,L,297.7,308.5,1501,41.4,201,0,0,0,0,0,0
4536,L51715,L,302.4,310.2,1503,36.2,166,0,0,0,0,0,0
9158,L56337,L,297.5,308.5,1462,52.3,148,0,0,0,0,0,0
8549,L55728,L,298.5,309.4,1578,36.3,71,0,0,0,0,0,0
4932,M19791,M,303.3,312.1,1693,30.0,80,0,0,0,0,0,0
6637,M21496,M,301.5,310.5,1774,25.5,121,0,0,0,0,0,0
4399,M19258,M,302.3,310.1,1563,37.8,31,0,0,0,0,0,0
7814,L54993,L,300.0,311.5,1455,41.7,130,0,0,0,0,0,0
9752,L56931,L,298.6,309.9,1615,28.8,199,0,0,0,0,0,0
1790,L48969,L,298.2,307.9,1313,67.3,67,1,0,0,1,0,0
188,L47367,L,298.2,308.4,1379,43.1,65,0,0,0,0,0,0
3290,M18149,M,301.2,310.1,1295,56.6,39,0,0,0,0,0,0
9705,L56884,L,298.9,310.1,1577,41.4,80,0,0,0,0,0,0
4528,M19387,M,302.4,310.5,1372,45.7,144,1,0,1,0,0,0
3245,M18104,M,301.0,309.6,1397,48.0,135,0,0,0,0,0,0
3203,L50382,L,300.2,309.2,1430,43.4,24,0,0,0,0,0,0
4296,L51475,L,301.8,310.2,1457,40.4,213,0,0,0,0,0,0
7008,L54187,L,300.5,310.6,1499,45.2,8,0,0,0,0,0,0
4116,H33529,H,302.0,310.6,1346,54.7,196,0,0,0,0,0,0
2749,L49928,L,299.7,309.2,1631,35.1,177,0,0,0,0,0,0
5816,L52995,L,301.2,311.0,1670,33.0,200,0,0,0,0,0,0
8481,L55660,L,298.4,309.6,1477,35.6,101,0,0,0,0,0,0
106,L47285,L,298.8,308.7,1591,31.1,68,0,0,0,0,0,0
5442,M20301,M,303.0,312.6,1392,42.9,94,0,0,0,0,0,0
7159,L54338,L,300.2,310.0,1389,53.6,184,0,0,0,0,0,0
1021,L48200,L,296.3,307.3,1372,57.7,33,0,0,0,0,0,0
8899,L56078,L,297.4,308.6,1532,38.7,136,0,0,0,0,0,0
945,M15804,M,295.7,306.3,1712,28.5,43,0,0,0,0,0,0
3872,M18731,M,302.7,311.8,1728,30.0,12,0,0,0,0,0,0
4286,L51465,L,301.7,309.9,1317,49.0,187,1,0,1,0,0,0
6666,L53845,L,301.3,310.4,1440,41.5,197,0,0,0,0,0,0
2322,M17181,M,299.2,308.8,1314,52.5,193,0,0,0,0,0,0
8383,L55562,L,298.9,310.0,1719,27.3,58,0,0,0,0,0,0
2638,L49817,L,299.9,309.6,1294,49.7,126,0,0,0,0,0,0
2688,L49867,L,299.9,309.4,1348,52.8,31,0,0,0,0,0,0
9199,M24058,M,297.9,308.8,1538,37.6,54,0,0,0,0,0,0
1324,L48503,L,298.9,310.1,1361,51.7,192,0,0,0,0,0,0
9636,L56815,L,299.2,310.2,1609,33.2,156,0,0,0,0,0,0
8682,L55861,L,297.2,308.4,1605,30.0,183,0,0,0,0,0,0
6757,L53936,L,301.8,311.2,1840,26.6,202,0,0,0,0,0,0
5353,M20212,M,303.4,312.8,1590,36.3,113,0,0,0,0,0,0
2982,H32395,H,300.4,309.4,1530,40.4,112,0,0,0,0,0,0
734,M15593,M,297.1,308.4,1421,42.0,165,0,0,0,0,0,0
6089,L53268,L,300.9,310.8,1476,39.0,10,0,0,0,0,0,0
3485,L50664,L,301.9,310.8,1519,39.0,90,0,0,0,0,0,0
6716,L53895,L,301.3,310.6,1576,30.4,92,0,0,0,0,0,0
4094,M18953,M,302.0,310.5,1573,32.1,143,0,0,0,0,0,0
4777,L51956,L,303.5,312.1,1522,36.4,107,0,0,0,0,0,0
9366,M24225,M,298.0,308.6,1254,55.8,65,0,0,0,0,0,0
5053,L52232,L,303.9,313.0,1433,48.4,178,0,0,0,0,0,0
5941,M20800,M,300.6,310.6,1427,52.8,75,0,0,0,0,0,0
2168,H31581,H,299.6,309.1,1588,41.3,0,0,0,0,0,0,0
2326,L49505,L,299.3,308.8,1603,33.9,203,0,0,0,0,0,0
5612,M20471,M,303.0,312.3,1674,29.5,109,0,0,0,0,0,0
3556,L50735,L,301.8,310.7,1551,37.7,64,0,0,0,0,0,0
1353,M16212,M,298.7,310.2,1598,33.3,36,0,0,0,0,0,0
2935,M17794,M,300.8,309.6,1546,42.3,186,0,0,0,0,0,0
5695,L52874,L,302.4,311.8,1508,45.7,108,0,0,0,0,0,0
3818,M18677,M,302.1,310.6,1421,52.0,95,0,0,0,0,0,0
9305,L56484,L,298.3,309.1,1537,43.0,123,0,0,0,0,0,0
6379,L53558,L,300.0,309.6,1514,44.6,98,0,0,0,0,0,0
3239,M18098,M,300.9,309.4,1724,25.6,119,0,0,0,0,0,0
3588,H33001,H,301.8,310.5,1478,38.6,141,0,0,0,0,0,0
1737,L48916,L,298.4,307.9,1544,35.9,132,0,0,0,0,0,0
6712,L53891,L,301.5,310.7,1426,46.1,81,0,0,0,0,0,0
2611,H32024,H,299.4,309.1,1547,40.9,50,0,0,0,0,0,0
8254,L55433,L,299.1,310.4,1657,31.0,129,0,0,0,0,0,0
3776,H33189,H,302.5,311.1,1850,23.3,203,0,0,0,0,0,0
4260,L51439,L,302.7,311.2,1545,35.1,128,0,0,0,0,0,0
7804,M22663,M,299.8,311.3,1517,41.2,105,0,0,0,0,0,0
3077,L50256,L,300.0,309.2,1444,43.6,123,0,0,0,0,0,0
6014,L53193,L,300.7,310.8,1597,30.5,38,0,0,0,0,0,0
7959,L55138,L,301.0,312.1,1377,49.9,48,0,0,0,0,0,0
2372,L49551,L,299.3,308.5,1409,44.8,91,0,0,0,0,0,0
7486,L54665,L,300.3,311.6,1595,38.8,154,0,0,0,0,0,0
1986,L49165,L,298.1,307.7,1537,40.8,169,0,0,0,0,0,0
9244,L56423,L,298.3,308.8,1454,49.0,166,0,0,0,0,0,0
7272,M22131,M,300.3,310.4,1293,49.7,37,0,0,0,0,0,0
9813,M24672,M,298.2,309.1,1411,45.8,157,0,0,0,0,0,0
489,L47668,L,297.4,309.2,1584,42.8,186,0,0,0,0,0,0
7109,M21968,M,300.8,310.5,1511,35.8,54,0,0,0,0,0,0
2967,L50146,L,300.6,309.3,1601,40.2,69,0,0,0,0,0,0
7716,L54895,L,300.5,311.5,1302,49.6,80,0,0,0,0,0,0
8893,L56072,L,297.6,308.8,1475,43.0,119,0,0,0,0,0,0
770,L47949,L,296.9,308.0,1343,44.5,15,0,0,0,0,0,0
7308,M22167,M,300.0,310.4,1385,52.1,128,0,0,0,0,0,0
301,L47480,L,297.8,308.4,1622,38.3,134,0,0,0,0,0,0
7360,M22219,M,299.4,310.0,1512,43.2,47,0,0,0,0,0,0
8396,M23255,M,298.5,309.5,1483,44.8,92,0,0,0,0,0,0
5934,L53113,L,300.5,310.5,1373,47.4,56,0,0,0,0,0,0
1154,H30567,H,297.0,307.9,1448,45.6,172,0,0,0,0,0,0
6870,L54049,L,301.0,311.2,1412,42.1,64,0,0,0,0,0,0
7593,M22452,M,300.5,311.2,1551,36.6,205,0,0,0,0,0,0
5646,M20505,M,302.5,312.0,1591,29.4,192,0,0,0,0,0,0
5307,H34720,H,304.0,313.2,1612,31.7,206,0,0,0,0,0,0
3148,M18007,M,300.4,309.7,1440,42.8,104,0,0,0,0,0,0
1320,L48499,L,299.0,310.3,1929,24.4,180,0,0,0,0,0,0
8319,H37732,H,298.7,309.7,1565,39.3,94,0,0,0,0,0,0
9258,M24117,M,298.3,309.1,1296,58.7,201,0,0,0,0,0,0
4789,H34202,H,303.7,312.6,1514,35.5,138,0,0,0,0,0,0
7721,H37134,H,300.5,311.6,1476,41.7,97,0,0,0,0,0,0
1042,L48221,L,296.6,307.6,1809,25.1,86,0,0,0,0,0,0
4916,H34329,H,303.5,312.3,1386,49.0,35,0,0,0,0,0,0
3286,L50465,L,301.2,309.9,1687,29.7,30,0,0,0,0,0,0
4379,M19238,M,301.9,309.6,1385,45.8,217,0,0,0,0,0,0
7732,L54911,L,300.6,312.0,1566,30.1,128,0,0,0,0,0,0
5768,M20627,M,301.6,311.2,1415,46.5,82,0,0,0,0,0,0
9945,L57124,L,298.3,307.9,1399,47.8,99,0,0,0,0,0,0
3974,L51153,L,302.3,311.4,1535,41.8,77,0,0,0,0,0,0
2617,L49796,L,299.4,309.1,1207,66.5,66,0,0,0,0,0,0
1892,L49071,L,297.7,307.4,1764,29.0,139,0,0,0,0,0,0
3549,L50728,L,301.9,310.9,1616,34.5,46,0,0,0,0,0,0
3073,L50252,L,300.1,309.0,1314,58.2,114,0,0,0,0,0,0
3120,L50299,L,300.1,309.4,1858,23.6,26,0,0,0,0,0,0
5526,M20385,M,302.6,312.0,1363,45.7,91,0,0,0,0,0,0
7775,L54954,L,300.3,311.5,1634,31.9,36,0,0,0,0,0,0
3199,M18058,M,300.0,309.1,1463,45.7,11,0,0,0,0,0,0
2477,H31890,H,298.9,308.4,1449,42.4,149,0,0,0,0,0,0
4021,L51200,L,302.1,311.0,1351,49.5,196,0,0,0,0,0,0
208,M15067,M,298.4,308.7,1421,60.7,119,1,0,0,1,0,0
9698,M24557,M,298.8,309.8,1413,45.5,64,0,0,0,0,0,0
2941,L50120,L,300.9,309.7,2355,14.4,201,0,0,0,0,0,0
3226,L50405,L,300.6,309.4,1474,40.7,87,0,0,0,0,0,0
7092,L54271,L,300.6,310.2,1318,51.0,8,0,0,0,0,0,0
8838,M23697,M,297.5,309.1,1540,38.5,176,0,0,0,0,0,0
8226,L55405,L,299.1,310.5,1532,36.6,62,0,0,0,0,0,0
5175,M20034,M,304.2,313.5,1390,47.8,83,0,0,0,0,0,0
3140,H32553,H,300.4,309.9,1513,38.7,76,0,0,0,0,0,0
4092,M18951,M,302.0,310.4,1595,32.9,135,0,0,0,0,0,0
287,L47466,L,298.2,308.3,1589,33.2,94,0,0,0,0,0,0
8088,L55267,L,300.1,311.4,1446,40.6,147,0,0,0,0,0,0
8859,L56038,L,297.8,308.9,1506,33.5,26,0,0,0,0,0,0
884,L48063,L,295.7,306.3,1490,34.3,97,0,0,0,0,0,0
7250,L54429,L,299.9,310.0,1402,44.7,204,0,0,0,0,0,0
1214,M16073,M,296.8,307.8,1551,38.9,112,0,0,0,0,0,0
6269,L53448,L,300.9,310.5,1616,33.5,25,0,0,0,0,0,0
2114,L49293,L,299.5,309.1,1863,22.5,79,0,0,0,0,0,0
9300,M24159,M,298.1,308.9,1335,50.4,110,0,0,0,0,0,0
1294,H30707,H,298.7,309.8,1582,33.4,121,0,0,0,0,0,0
8515,L55694,L,298.2,309.4,1447,47.1,185,0,0,0,0,0,0
9874,L57053,L,298.9,309.8,1616,36.5,110,0,0,0,0,0,0
797,M15656,M,296.9,307.9,2010,18.9,86,0,0,0,0,0,0
6473,H35886,H,300.4,309.6,1571,33.6,126,0,0,0,0,0,0
1123,L48302,L,296.5,307.6,1541,38.5,98,0,0,0,0,0,0
912,M15771,M,295.6,306.1,1490,42.7,171,0,0,0,0,0,0
5331,L52510,L,303.6,312.9,1588,31.9,53,0,0,0,0,0,0
6528,L53707,L,301.2,310.4,1516,44.4,53,0,0,0,0,0,0
8260,L55439,L,299.1,310.5,1471,38.4,146,0,0,0,0,0,0
8995,M23854,M,297.1,307.9,1980,20.3,159,0,0,0,0,0,0
4125,L51304,L,302.1,310.6,1385,53.6,5,0,0,0,0,0,0
396,L47575,L,297.4,308.3,1571,37.7,162,0,0,0,0,0,0
2025,M16884,M,298.7,308.6,1722,24.7,64,0,0,0,0,0,0
2580,L49759,L,299.3,309.1,1795,24.7,187,0,0,0,0,0,0
9354,L56533,L,298.2,308.8,1345,44.3,37,0,0,0,0,0,0
5249,M20108,M,303.5,313.0,1902,21.6,60,0,0,0,0,0,0
5536,L52715,L,302.3,311.7,1465,43.5,117,0,0,0,0,0,0
254,L47433,L,298.0,308.2,1357,48.2,7,0,0,0,0,0,0
584,H29997,H,297.7,309.6,1697,32.2,210,0,0,0,0,0,0
8114,L55293,L,300.4,311.7,1459,45.6,3,0,0,0,0,0,0
6978,L54157,L,300.7,311.1,2377,14.3,135,0,0,0,0,0,0
9880,M24739,M,298.8,309.8,1490,38.6,127,0,0,0,0,0,0
6814,M21673,M,300.9,310.7,1420,43.0,133,0,0,0,0,0,0
1649,L48828,L,297.9,307.8,1373,50.2,130,0,0,0,0,0,0
7020,L54199,L,300.8,310.8,1741,27.1,39,0,0,0,0,0,0
5055,L52234,L,303.8,312.9,1619,35.7,182,0,0,0,0,0,0
4575,M19434,M,302.9,311.0,1402,40.7,52,0,0,0,0,0,0
1005,H30418,H,296.3,307.2,1424,42.0,196,0,0,0,0,0,0
2224,L49403,L,299.6,309.0,1413,48.5,153,0,0,0,0,0,0
2542,H31955,H,299.1,308.8,1553,32.6,90,0,0,0,0,0,0
8938,M23797,M,297.4,308.4,1340,52.6,15,0,0,0,0,0,0
6409,L53588,L,300.3,309.9,1601,31.7,180,0,0,0,0,0,0
2463,L49642,L,298.9,308.5,1742,34.5,117,0,0,0,0,0,0
240,L47419,L,298.0,308.2,1611,30.6,195,0,0,0,0,0,0
2997,M17856,M,300.5,309.8,1508,37.8,150,0,0,0,0,0,0
115,L47294,L,298.8,308.6,1680,29.4,95,0,0,0,0,0,0
9367,L56546,L,298.0,308.5,1461,48.0,68,0,0,0,0,0,0
4070,M18929,M,301.9,310.7,1405,47.9,80,0,0,0,0,0,0
3616,M18475,M,301.8,311.1,1647,31.6,6,0,0,0,0,0,0
8261,H37674,H,299.1,310.6,1332,48.0,148,0,0,0,0,0,0
1228,L48407,L,297.1,308.4,1422,42.1,148,0,0,0,0,0,0
1492,M16351,M,298.1,308.9,1353,46.2,173,0,0,0,0,0,0
3919,M18778,M,302.5,311.5,1358,52.7,139,0,0,0,0,0,0
6600,L53779,L,301.6,310.7,1494,39.5,24,0,0,0,0,0,0
3000,L50179,L,300.5,309.7,1395,61.0,157,0,0,0,0,0,0
1148,M16007,M,297.1,308.0,1690,25.6,159,0,0,0,0,0,0
3015,L50194,L,300.5,309.7,1580,42.8,196,0,0,0,0,0,0
1699,L48878,L,297.9,307.6,1481,38.0,40,0,0,0,0,0,0
5802,L52981,L,301.5,310.8,1413,44.6,166,0,0,0,0,0,0
2663,M17522,M,299.9,309.4,1483,38.1,193,0,0,0,0,0,0
8675,M23534,M,297.4,308.6,1528,29.1,163,0,0,0,0,0,0
3955,M18814,M,302.3,311.4,1909,23.2,25,0,0,0,0,0,0
4935,L52114,L,303.4,312.2,1580,35.8,90,0,0,0,0,0,0
1632,L48811,L,298.0,308.0,1433,39.2,87,0,0,0,0,0,0
6580,L53759,L,301.3,310.4,1501,41.6,192,0,0,0,0,0,0
6060,L53239,L,300.9,311.0,2235,15.8,156,0,0,0,0,0,0
1437,H30850,H,298.8,309.8,1510,44.2,35,0,0,0,0,0,0
9614,L56793,L,299.0,310.2,1377,62.5,92,1,0,0,1,0,0
3886,L51065,L,302.5,311.5,1677,29.2,49,0,0,0,0,0,0
4902,M19761,M,303.6,312.3,1630,32.4,223,0,0,0,0,0,0
5288,H34701,H,303.8,313.2,1506,46.9,154,0,0,0,0,0,0
5894,M20753,M,301.3,311.0,1410,52.7,161,0,0,0,0,0,0
4825,L52004,L,303.4,311.8,1499,45.0,16,0,0,0,0,0,0
9436,L56615,L,298.0,308.7,1443,49.3,52,0,0,0,0,0,0
8403,L55582,L,298.5,309.5,1370,52.4,113,0,0,0,0,0,0
5188,L52367,L,304.0,313.1,1648,35.7,119,0,0,0,0,0,0
5477,M20336,M,302.6,312.1,1445,42.0,181,0,0,0,0,0,0
5456,M20315,M,303.1,312.6,1895,23.5,129,0,0,0,0,0,0
5461,M20320,M,303.0,312.4,1526,36.1,142,0,0,0,0,0,0
7084,L54263,L,300.7,310.4,1416,61.8,209,1,0,0,1,1,0
4524,L51703,L,302.5,310.4,1488,48.4,134,0,0,0,0,0,0
4153,M19012,M,302.0,310.5,1425,44.7,76,0,0,0,0,0,0
1514,L48693,L,298.1,308.7,1568,32.9,10,0,0,0,0,0,0
4833,L52012,L,303.5,312.0,1436,45.1,32,0,0,0,0,0,0
5386,H34799,H,302.9,312.3,1754,26.9,209,0,0,0,0,0,0
3632,M18491,M,302.1,311.4,1419,36.2,47,0,0,0,0,0,0
272,M15131,M,298.1,308.1,1452,40.8,56,0,0,0,0,0,0
6101,M20960,M,300.8,310.7,1886,21.1,44,0,0,0,0,0,0
6287,L53466,L,301.1,310.6,1611,35.2,70,0,0,0,0,0,0
2960,M17819,M,300.7,309.4,1589,35.0,52,0,0,0,0,0,0
429,M15288,M,297.6,308.6,1595,36.9,25,0,0,0,0,0,0
9962,L57141,L,298.2,307.9,1399,54.9,139,0,0,0,0,0,0
3381,L50560,L,301.4,310.7,1590,36.3,43,0,0,0,0,0,0
6727,L53906,L,301.5,310.8,1500,41.0,118,0,0,0,0,0,0
2222,L49401,L,299.6,309.0,1372,60.4,149,0,0,0,0,0,0
9335,L56514,L,298.4,308.9,1402,44.8,201,0,0,0,0,0,0
4178,L51357,L,302.5,310.9,1477,39.2,144,0,0,0,0,0,0
4708,L51887,L,303.5,311.8,1944,23.5,159,0,0,0,0,0,0
8536,L55715,L,298.6,309.5,1547,44.8,36,0,0,0,0,0,0
645,H30058,H,297.7,309.4,1608,30.2,135,0,0,0,0,0,0
9695,L56874,L,298.9,310.0,1559,33.4,58,0,0,0,0,0,0
6454,L53633,L,300.7,310.2,1807,24.2,77,0,0,0,0,0,0
3462,H32875,H,301.6,310.4,1330,49.5,30,0,0,0,0,0,0
1923,L49102,L,298.0,307.8,1716,26.6,9,0,0,0,0,0,0
5635,M20494,M,302.6,312.2,1353,56.5,168,0,0,0,0,0,0
7323,H36736,H,299.8,310.2,1573,33.3,168,0,0,0,0,0,0
2005,L49184,L,298.5,308.2,1451,47.5,18,0,0,0,0,0,0
1701,M16560,M,298.0,307.6,1844,23.8,44,0,0,0,0,0,0
4421,H33834,H,302.6,310.2,1873,21.3,87,0,0,0,0,0,0
9526,L56705,L,299.1,310.3,1411,42.1,74,0,0,0,0,0,0
7634,L54813,L,300.4,311.5,1441,44.6,96,0,0,0,0,0,0
8193,L55372,L,299.6,310.9,1229,65.2,209,1,0,0,0,1,0
6729,L53908,L,301.5,310.9,1891,23.2,122,0,0,0,0,0,0
5918,L53097,L,300.6,310.2,1341,52.6,21,0,0,0,0,0,0
4552,M19411,M,302.6,310.5,1524,33.7,204,0,0,0,0,0,0
6942,L54121,L,300.8,311.4,1316,57.6,43,0,0,0,0,0,0
1577,L48756,L,298.3,308.4,1490,41.7,170,0,0,0,0,0,0
4784,L51963,L,303.7,312.5,1641,36.0,125,0,0,0,0,0,0
2835,L50014,L,300.3,309.1,1368,46.0,171,0,0,0,0,0,0
6250,L53429,L,300.7,310.1,1542,35.5,191,0,0,0,0,0,0
4926,L52105,L,303.4,312.3,1680,30.6,67,0,0,0,0,0,0
3626,M18485,M,302.1,311.4,1467,43.4,33,0,0,0,0,0,0
4122,M18981,M,302.1,310.7,1364,47.8,213,1,0,1,0,0,0
7996,L55175,L,301.0,312.2,1776,28.8,138,0,0,0,0,0,0
8642,M23501,M,297.6,308.5,1360,48.6,77,0,0,0,0,0,0
9451,M24310,M,298.0,308.7,1494,42.6,96,0,0,0,0,0,0
88,L47267,L,299.0,309.0,1544,31.8,25,0,0,0,0,0,0
2220,M17079,M,299.6,309.1,1435,48.4,143,0,0,0,0,0,0
725,L47904,L,297.5,308.9,1390,44.6,140,0,0,0,0,0,0
635,L47814,L,298.3,309.9,1507,41.6,112,0,0,0,0,0,0
333,M15192,M,297.6,308.3,1538,40.2,0,0,0,0,0,0,0
3529,L50708,L,302.0,310.9,1378,53.1,212,1,0,0,0,1,0
1883,M16742,M,298.0,307.6,1581,43.4,113,0,0,0,0,0,0
928,H30341,H,295.6,306.0,1396,52.4,0,0,0,0,0,0,0
8375,L55554,L,298.8,309.7,1225,63.4,37,0,0,0,0,0,0
313,L47492,L,297.9,308.6,1468,36.0,168,0,0,0,0,0,0
1872,L49051,L,298.3,308.1,1840,21.5,88,0,0,0,0,0,0
6146,M21005,M,301.1,311.1,1436,41.8,156,0,0,0,0,0,0
4471,L51650,L,302.7,310.6,1564,34.3,0,0,0,0,0,0,0
6084,L53263,L,300.9,310.7,1389,50.0,214,0,0,0,0,0,0
5232,L52411,L,303.8,313.1,1458,42.2,25,0,0,0,0,0,0
1071,M15930,M,296.9,307.8,1477,37.2,160,0,0,0,0,0,0
1317,L48496,L,299.0,310.3,1507,36.7,173,0,0,0,0,0,0
2072,M16931,M,299.7,309.6,1313,60.0,186,0,0,0,0,0,0
7563,M22422,M,300.3,311.1,1350,58.7,130,0,0,0,0,0,0
6236,L53415,L,301.3,310.9,1596,33.9,157,0,0,0,0,0,0
6460,M21319,M,300.6,310.0,1397,55.2,90,0,0,0,0,0,0
850,H30263,H,296.4,307.4,1586,35.5,0,0,0,0,0,0,0
6740,L53919,L,301.7,311.2,1482,43.6,154,0,0,0,0,0,0
5313,L52492,L,303.6,312.9,1873,23.5,7,0,0,0,0,0,0
4901,L52080,L,303.6,312.4,1388,41.9,221,0,0,0,0,0,0
3263,L50442,L,301.3,310.1,1558,36.3,184,0,0,0,0,0,0
8445,M23304,M,298.6,309.9,1818,24.9,9,0,0,0,0,0,0
7773,H37186,H,300.3,311.5,1464,41.0,29,0,0,0,0,0,0
4933,L52112,L,303.3,312.1,1418,44.7,83,0,0,0,0,0,0
2621,L49800,L,299.4,309.2,1556,35.7,75,0,0,0,0,0,0
2894,M17753,M,300.7,309.6,1568,35.2,82,0,0,0,0,0,0
3573,L50752,L,301.8,310.6,1451,50.7,108,0,0,0,0,0,0
6780,M21639,M,301.3,310.8,1372,54.2,49,0,0,0,0,0,0
6389,H35802,H,300.3,309.9,1509,46.6,125,0,0,0,0,0,0
555,H29968,H,297.5,309.4,1368,45.3,129,0,0,0,0,0,0
7573,L54752,L,300.3,311.1,1676,28.6,158,0,0,0,0,0,0
5061,L52240,L,304.0,312.8,1542,42.7,198,0,0,0,0,0,0
5354,L52533,L,303.4,312.7,1589,34.0,116,0,0,0,0,0,0
9381,L56560,L,297.4,308.1,1435,45.7,110,0,0,0,0,0,0
6347,L53526,L,300.2,309.7,1275,60.7,15,0,0,0,0,0,0
6821,L54000,L,300.8,310.6,1551,34.5,153,0,0,0,0,0,0
8273,L55452,L,298.9,310.6,1363,52.6,190,0,0,0,0,0,0
3328,M18187,M,301.5,310.6,2432,14.2,126,0,0,0,0,0,0
1609,L48788,L,297.8,307.7,1393,38.0,29,0,0,0,0,0,0
5146,L52325,L,304.5,313.7,1670,32.9,7,0,0,0,0,0,0
2642,H32055,H,299.8,309.5,1420,46.7,136,0,0,0,0,0,0
4556,L51735,L,302.7,310.6,1690,26.7,4,0,0,0,0,0,0
5829,L53008,L,301.3,311.1,1504,39.1,2,0,0,0,0,0,0
9525,H38938,H,299.0,310.3,1658,27.6,69,0,0,0,0,0,0
4725,L51904,L,303.4,311.9,1771,31.6,202,0,0,0,0,0,0
8559,M23418,M,298.3,309.0,1505,41.3,93,0,0,0,0,0,0
9607,L56786,L,298.9,310.1,1401,44.4,76,0,0,0,0,0,0
1131,L48310,L,296.8,307.9,1413,46.5,121,0,0,0,0,0,0
684,L47863,L,297.7,309.0,1874,24.4,28,0,0,0,0,0,0
1741,M16600,M,298.5,307.9,1640,33.1,146,0,0,0,0,0,0
588,H30001,H,297.6,309.5,1623,33.1,224,0,0,0,0,0,0
6254,L53433,L,300.9,310.4,1615,30.9,200,0,0,0,0,0,0
1778,H31191,H,298.6,308.2,1555,36.8,36,0,0,0,0,0,0
8228,M23087,M,299.1,310.4,1524,51.4,66,0,0,0,0,0,0
7171,M22030,M,300.3,310.2,1442,39.5,4,0,0,0,0,0,0
2544,L49723,L,299.3,309.0,1786,23.5,100,0,0,0,0,0,0
6266,L53445,L,300.8,310.3,1383,46.6,19,0,0,0,0,0,0
4130,M18989,M,301.8,310.3,1666,32.7,19,0,0,0,0,0,0
4163,L51342,L,302.0,310.4,1591,29.8,105,0,0,0,0,0,0
5089,L52268,L,304.0,313.1,1465,41.0,69,0,0,0,0,0,0
